,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD
1393,29.496326446533203,41.449153900146484,24.15049934387207,672.9299926757812,54.93199920654297,4.865216255187988,82.96385192871094,57.460838317871094,68.34075164794922,15.828474998474121,24.351457595825195,1.7899999618530273
1394,30.053848266601562,41.71588897705078,24.405000686645508,663.02001953125,56.45199966430664,4.775524139404297,83.20426177978516,57.50236129760742,68.18668365478516,15.845964431762695,24.045724868774414,1.7999999523162842
1395,29.753475189208984,42.035953521728516,24.399999618530273,662.2999877929688,53.354000091552734,4.797341346740723,83.17935943603516,57.369537353515625,68.89102172851562,15.810986518859863,23.731721878051758,1.7999999523162842
1396,28.495058059692383,40.48894500732422,24.41349983215332,662.0999755859375,53.57400131225586,4.705223560333252,83.04674530029297,58.183162689208984,68.6048583984375,16.13456153869629,23.64082908630371,1.7899999618530273
1397,28.481412887573242,40.99571990966797,24.108999252319336,644.280029296875,53.439998626708984,4.763402938842773,83.06330871582031,57.81785583496094,68.18668365478516,15.898430824279785,23.632570266723633,1.7599999904632568
1398,28.33121681213379,40.84458541870117,26.47100067138672,623.5599975585938,53.082000732421875,4.707646369934082,82.1928939819336,57.21178436279297,66.46991729736328,15.653569221496582,23.186359405517578,1.6699999570846558
1399,27.93754005432129,40.32001876831055,26.570499420166016,627.260009765625,50.60200119018555,4.680981636047363,81.47168731689453,56.464576721191406,65.39876556396484,15.452437400817871,23.42599105834961,1.6200000047683716
1400,28.076356887817383,40.31112289428711,26.30150032043457,628.0,52.9640007019043,4.782794952392578,82.0851058959961,56.49776840209961,67.79049682617188,15.636079788208008,23.930036544799805,1.7699999809265137
1401,27.98760414123535,41.155757904052734,26.450000762939453,631.9299926757812,52.763999938964844,4.8409743309021,82.67369842529297,57.23670196533203,68.41413116455078,15.880943298339844,23.97135353088379,1.9600000381469727
1402,27.846519470214844,41.680320739746094,26.83799934387207,632.5900268554688,53.358001708984375,4.853094577789307,82.76487731933594,57.319698333740234,68.25272369384766,15.854706764221191,23.88872528076172,1.9299999475479126
